text,vote,label
"mr. chairman , i rise today to express my strong opposition to the threatened and endangered species recovery act of 2005 . 
despite the deceptive title of this bill , it is a measure designed to weaken the protections secured under the landmark endangered species act ( esa ) . 
while scientists are uncertain about the exact rate of extinction , they estimate that it is probably thousands of times greater than the rate prior to human civilization . 
in 1973 congress enacted the esa to address this problem of species extinction . 
the esa is a comprehensive legal measure that is used to identify and protect species that are determined to be the most at risk . 
under this law , once a species is designated as either `` endangered '' or `` threatened , '' powerful legal tools are available to aid in the recovery of the species and to protect its habitat . 
without these strong federal protections hundreds of species including the bald eagle , grizzly bear , florida panther , and the manatee would all be extinct . 
the bill we are debating today is flawed in many ways , but i am particularly concerned with its removal of habitat protection from the endangered species act . 
habitat destruction , degradation , and fragmentation is the most significant cause of species extinction . 
this legislation blatantly ignores the integral role habitat plays in the survival of a species by eliminating the designation of `` critical habitat. '' without this special designation , our government 's ability to recover species will be severely undermined . 
it is disconcerting that some of my colleagues do not value saving our unique natural treasures , but it is appalling that they refuse to acknowledge that the endangered species act is about much more than saving a unique species . 
it is undeniable that the world in which we live is an intricately connected environment that is suffering from human abuse and neglect . 
the loss of a species interrupts the life cycle of the ecosystem it was part of and alters our environment in ways far beyond this isolated event . 
the endangered species act is a vital tool in preventing and reversing these life cycle disruptions before they ripple out and cause further damage to our natural communities . 
we all agree that this law should be revisited and improvements to the law should be implemented . 
i understand the concerns of my colleagues that this law has been abused at the detriment of their constituents ' rights . 
however , i believe there are ways to balance the needs of development and property rights with the need to protect the health of the environment which we all share . 
instead of working towards a true compromise , we are considering legislation that is based on the fallacious premise that environmental protection requires a trade-off with private interests . 
it takes a very short-sighted , short term view of our world and our economy . 
it ignores the long term damage catering to these private interests will have on our future . 
the threatened and endangered species recovery act of 2005 severely hampers the effectiveness of the endangered species act . 
i urge my colleagues to oppose this legislation that will result in far reaching and detrimental impacts .",Nay,0
"mr. speaker , the endangered species act is a safety net for wildlife , plants and fish that are on the brink of extinction . 
over its 32-year history , the endangered species act has been 99 percent successful in saving species from extinction , with only 7 out of over 1 , 200 species having gone extinct after being listed under the act . 
the number of species that have fully recovered is not as high , however , and at this point there is a recognition that the current critical habitat arrangement does n't work , for a whole host of reasons . 
i believe that any legislation amending the endangered species act should include a number of critical principles . 
it should not weaken existing law , nor should changes be adopted that would alter the original intent of the endangered species act . 
the act was written to protect all plants and animals in the united states from extinction and to restore them to stable populations . 
limiting protections for imperiled species now would serve only to make protection and recovery much more difficult and expensive in the future . 
i also believe that habitat protections for threatened and endangered species should not be weakened . 
the loss of habitat is widely considered by scientists to be the primary cause of species extinction and endangerment . 
preservation of habitat is an essential element to any and all efforts to protect and recover endangered species . 
additionally , any amendments should maintain the mandate for the endangered species act to work towards recovery . 
the endangered species act requires not only that we protect species from extinction but also that we recover species to the point where protection is no longer needed . 
merely maintaining the survival of a species contradicts the spirit and letter of the law , which is why we need to hold federal actions to the standard of recovering species . 
citizen input and oversight are vital to good endangered species act decisions and management , so any changes to the act should avoid unnecessary hurdles to public participation . 
it is also important to uphold the scientific process behind endangered species act decisions . 
the scientific review of matters relating to the endangered species act is already sufficiently rigorous . 
adding another layer of bureaucracy would serve only to slow the process , to the detriment of both the species in question and affected citizens . 
finally , i believe that while vigilant congressional oversight is critical to the success of any law , putting an arbitrary expiration date on the endangered species act would place the protection of species at the mercy of the legislative calendar . 
mr. chairman , white i realize that the endangered species act is not perfect , i believe that the version of the bill that is before us today will eliminate critical habitat without including other mechanisms to protect species ' homes . 
unless substantial amendments to address this and other shortcomings are passed on the floor today , i will not support h.r. 3824 . 
i applaud the efforts of a bipartisan group of my colleagues , including mr. miller , mr. boehlert , and the original author of esa , representative dingell , who have worked hard to develop an alternative bill that i am happy to support .",Nay,0
"mr. chairman , i thank the gentleman for yielding me time . 
the time is insufficient , not only to explain my position , but also the time for consideration of this bill has been insufficient . 
thirty-two years ago , we passed a bill that a republican president , richard nixon , signed to protect and conserve species in danger of extinction . 
unfortunately , though , the underlying bill , which has been fast-tracked since its introduction , would substantially undermine the endangered species act . 
that is what this is about . 
for example , this bill would undermine the ability of the responsible federal agencies to ably perform their oversight roles , and it fails to recognize the importance of sound science to species recovery and restoration . 
the bill also creates a fiscally irresponsible , open-ended entitlement program that effectively pays landowners to comply with the law . 
in contrast , the bipartisan substitute offered by the gentleman from california ( mr. george miller ) xz4002780 has a far more reasoned approach . 
it ensures consultation between the secretary and other federal agencies with proposed actions that may jeopardize species . 
it strengthens the definition of what constitutes jeopardy and requires the secretary to ensure that proposed recovery plans identify and include areas necessary for species survival . 
i urge support of the substitute and opposition to the underlying bill . 
mr. chairman . 
thirty-two years ago , congress passed and a republican president -- richard nixon -- signed the endangered species act to protect and conserve species in danger of extinction . 
today , there are 1 , 268 species listed as endangered or threatened in the united states , including 26 in the state of maryland . 
this law is not perfect , but it has been very successful . 
roughly 40 percent of listed species have witnessed the stabilization or growth of their populations . 
and , less than one percent have been declared extinct since the law 's enactment . 
the fact is , this law has enabled the very survival of some of our most vulnerable species -- including the bald eagle , the gray wolf , the california condor , and the whooping crane . 
unfortunately , though , the underlying bill -- which has been fast-tracked since its introduction last week -- would substantially undermine the endangered species act . 
for example , this bill would undermine the ability of the responsible federal agencies -- the departments of commerce and interior -- to ably perform their oversight roles , and it fails to recognize the importance of sound science to species recovery and restoration . 
the bill also creates a fiscally irresponsible , open-ended entitlement program that effectively pays landowners to comply with the law . 
in contrast , the bipartisan substitute offers a far more reasoned approach . 
it ensures consultation between the secretary and other federal agencies with proposed actions that may jeopardize species . 
it strengthens the definition of what constitutes jeopardy and requires the secretary to ensure that proposed recovery plans identify and include areas necessary for species survival . 
the substitute also creates conservation programs that would provide technical and financial assistance to landowners committed to efforts that protect species . 
mr. chairman , we have a responsibility to protect our environment -- as well as the diverse forms of life that share it . 
the bipartisan substitute will help us achieve the goal . 
i urge my colleagues to support it .",Nay,0
"mr. speaker , i would like to address my comments to the members who do have serious concerns about the endangered species act who have had frustrations from their citizens about its application , but still believe that we ought to have a workable act , and i want to suggest that voting for this bipartisan substitute and `` no '' on the pombo bill will really satisfy their needs for five reasons . 
reason number one , the substitute bill will make a significant change to reduce the amount of frustration that landowners feel by moving the listing process of habitat from the time of listing to a time of the development of the recovery plan . 
and the reason this will alleviate much frustration by landowners is it will allow these services to make a more acute and scientifically sound judgment where this land needs to be listed for habitat and will relieve significant frustration of landowners . 
second , the substitute will make sure that we try to use public land first when we try to protect habitat to take care of these species . 
third , and importantly , it will have a conservation grant program to allow the use of federal funds to help private landowners who will agree to use their lands to help in the preservation of these species . 
these are three very significant changes to the environmental protection act which will help property owners avoid some of the frustration that now exist while still moving forward with the purposes of this act . 
but we then need to vote `` no '' on the underlying bill for these two reasons : first , the underlying bill is a massive entitlement program that could be subject to massive fraud because the language is so loose and so speculative , we would be expecting the american taxpayers to shell out literally millions of dollars on highly speculative developments . 
when a developer comes in there , buys up land that is used for a wheat field and says he wants to put in a strip club or a casino , american taxpayers , under the underlying bill , would now have to pay entitlement funds where there is no money in this bill appropriated to do it , or even especially authorized for these highly speculative enterprises . 
why should the taxpayers have to pay for this flim-flam type of speculation ? 
and , by the way , nowhere in american law is any taxpayer required in any jurisdiction in this country to do that right now . 
this is a radical change which exposes the taxpayers to millions of dollars of loss that is not required by the u.s. constitution and makes no common sense . 
and second and lastly , very importantly , the underlying bill provides no enforceable protection for the habitat of these species . 
sure , it says that the agencies have to draw these maps , but what is a map if they do not have to follow the map ? 
five reasons . 
members can vote for this with honor , go home and tell their constituents this they have relieved their frustration and protected these species and protected the taxpayers . 
respect for the taxpayers and respect for god 's creatures at the same time .",Nay,0
"mr. chairman , i think it is appropriate to refer to the first endangered species act in genesis . 
`` bring out every kind of living creature that is with you , the birds , the animals , and all the creatures that move along the ground , so that they can multiply on the earth and be fruitful and increase in number upon it. '' are we acting in the spirit of noah when we purport to vote , some may vote , for a bill that would prevent protecting the bald eagle from pesticides , when ddt almost removed it from the treasure-trove of american icons ? 
are we acting in the spirit of genesis ? 
i think americans think we are not . 
when we act to remove any meaningful enforcement provisions to protect the habitat , are we acting in the spirit of genesis ? 
americans think not . 
what is a fish without a river ? 
what is a bird without a tree to nest in ? 
what is an endangered species act without any enforcement mechanism to ensure their habitat is protected ? 
it is nothing . 
this is not a modernization of the act , this is a euthanization of the act , and i will tell you why . 
the underlying bill says that we are going to have these maps of habitat that will be developed , and that is a wonderful thing . 
and under the bill , as written , the maps will hang on the walls of these agencies in beautiful pink and blue , and the cub scouts and the girl scout troops can come through and look at the beautiful maps . 
but it has one missing thing . 
if we pass this underlying bill , we would have removed any single legal enforcement mechanism that those maps had whatsoever . 
the bipartisan amendment will say that those maps have some degree of teeth . 
this underlying bill is a chimera . 
it is a total falsehood to say it does the first thing for habitat because there is no enforcement mechanism for those maps . 
i want to tell my colleagues of a woman who was in my office the other day . 
she wants habitat protection so she can see those salmon . 
and just to make sure no one thinks this is just some esoteric thing , her name is gail and she lives in miller bay in washington state , kitsap county . 
she told me about the thrill of seeing the salmon going up the stream on miller bay , and they do that because we have an enforceable mechanism to protect habitat . 
she knows that if we pass this bill , we will remove the ability to protect the streams . 
we remove the enforcements mechanisms . 
mr. chairman , that is why we need to do this substitute , which has a better way of identifying habitat in the recovery process so we do not have this frustration with the landowners , so we do not waste 3 years just bothering landowners and not recovering species , but we have a mechanism to get this job done . 
i want to reiterate what the gentleman from washington ( mr. dicks ) xz4001090 suggested . 
to suggest that an act that saves 99 percent of the species from extinction is a failure is not a way to keep score . 
if you want to know how to do more , let us make sure that the executive branch enforces this law . 
clinton listed 500 . 
the first bush listed 250 . 
this administration has done zero without a court order . 
let us pass the substitute bill and reject this underlying bill . 
honor creatures , honor the taxpayer , honor yourself .",Nay,0
"mr. chairman , what possible reason is there for taxpayers to have to pay three , four times for the same protection of endangered species ? 
under the bill as written , the taxpayer would have to pay a landowner once for the privileges of not building the casino . 
that landowner could then sell it to his brother . 
the taxpayer has to pay his brother a second time for the same project . 
his brother could sell it to his cousin , and the taxpayer would have to pay a third time for the same casino . 
this is a failure in drafting . 
reject this bill .",Nay,0
"mr. chairman , i rise today in opposition to h.r. 3824 . 
i strongly believe that this is a very sensitive issue and should be looked at very carefully . 
while it is important to protect and save the many precious animals of this earth , it is also important not to take the property of the many americans who have worked hard to obtain their homes and land . 
this issue needs to be looked at from a bipartisan perspective and because of this i am in support of the substitute amendment offered by mr. miller of california . 
the miller substitute is a responsible alternative to the pombo bill . 
the amendment not only addresses the current problems in the pombo bill , but also improves the current law . 
congressmen miller and boehlert have presented congress with a creative , workable solution that promises better results for recovering endangered species and reducing burdens for landowners . 
among other things , the substitute protects habitat for species recovery by maintaining habitat protections and puts the primary obligation for recovery on federal agencies by clearly defining `` jeopardy. '' it also makes clear that any federal agency action that impairs species recovery will jeopardize the continued existence of the species and , therefore , is prohibited . 
furthermore , the substitute guarantees that federal agencies consult with the fish and wildlife service to ensure that their actions do not jeopardize threatened and endangered wildlife . 
additionally , it ensures that all newly listed species have recovery plans within 3 years and species already on the list have recovery plans within 10 years . 
recovery plans will identify all areas necessary for the conservation of listed species . 
prior to the development of recovery plans , the miller substitute encourages the development of guidance that identifies particular types of activities that could negatively impact recovery . 
one of the most important aspects of the miller substitute is that it provides real landowner incentives for conservation through cost",Nay,0
"mr. chairman , i rise today to request that my name be removed as a cosponsor of h.r. 3824 , the threatened and endangered species recovery act of 2005 ( tesra ) . 
species conservation is an essential tenet in the effort to promote and maintain a healthy environment . 
although i agree with congressman pombo 's initiative in principle , after reviewing the legislation closely i came to the conclusion that this bill would jeopardize critical habitat protections that endangered plants and animals need to survive and recover their populations , and it would do little to protect the planet 's most threatened wildlife . 
as a senior member of the house science committee , i also have serious reservations that in its current form , h.r. 3824 attempts to substitute politics for sound science in decisions involving endangered species , letting expediency and profit motives influence what should be scientific decisions .",Nay,0
"mr. chairman , i appreciate the approach that the committee is taking in trying to revamp and revise the endangered species act . 
this has been a vitally important and successful act throughout recent decades . 
and while there is wide agreement here on the house floor that it should be amended and tweaked and improved on in light of past experience and modern times , we need to do it responsibly ; and i believe that responsible approach is better reflected in the substitute that is being offered here today . 
unlike some in this chamber who believe that the endangered species act has been an unmitigated failure , there are countless success stories around the country . 
in my home state of wisconsin , an example of how well it has worked , working with local officials and the stakeholders involved , the higgins eye mussel has come back in the mississippi river , which acts as a great filtration system in the river basin . 
the karner blue butterfly , on the verge of extinction in wisconsin , due to the endangered species act and the recovery plan that was in place , is making a healthy comeback . 
the whooping crane is making a strong comeback in the necedah wildlife refuge , as has the granddaddy of them all , which has been referenced here today , the american bald eagle . 
if members would like to see some bald eagles , come to western wisconsin along the mississippi during the spring and fall ice flows , and you will see literally thousands of them . 
there are new nests that are going up in habitat where they had never been found before . 
they are on the verge of being delisted because of their success story . 
epa identified the adverse effects of ddt , congress took action , and the bald eagle is resurging today . 
and the grizzly bear that is about to be delisted in yellowstone and portions of montana from the threatened species list , i can personally attest to the strength of their comeback , having just been in glacier park in august and coming within 20 yards of a big grizzly bear and her two cubs . 
fortunately , i was able to retreat , or i would have been a threatened or endangered species during that time . 
the act has worked , and the point is there is a responsible approach that recognizes the bureaucratic red tape that we streamline , working with private property owners and also putting in place a strong recovery plan for species that makes more sense . 
that is the substitute . 
i encourage my colleagues to support the substitute .",Nay,0
"mr. chairman , the endangered species act remains an enduring testament to the importance the american people place on preserving plant and animal species for future generations . 
that sentiment was reflected in president richard nixon 's words during his signing of the act on december 28 , 1973 when he said , `` nothing is more priceless and more worthy of preservation than the rich array of animal life with which our country has been blessed . 
it is a many-faceted treasure , of value to scholars , scientists , and nature lovers alike , and it forms a vital part of the heritage we all share as americans. '' i am also reminded of the wisdom of my recently passed friend and hero , senator gaylord nelson , who said , `` we must recognize that we 're all part of a web of life around the world . 
anytime you extinguish a species , the consequences are serious. '' thankfully today , citizens can see firsthand in every state the progress being made in bringing wildlife back from the brink of extinction . 
for example , in wisconsin , for the first time since its 1991 listing as an endangered species , the winged mapleleaf mussel , a species found only in a small area of the st . 
croix river , have been found to be slowly rebuilding their numbers . 
another success of the esa is the karner blue butterfly . 
although 99 percent or more of the karner blue butterfly 's range has been destroyed , wisconsin helped bring the species back using a conservation plan that takes into account the butterfly 's entire life cycle . 
the state 's project , which involves 38 public and private partners , began after the butterfly was listed as endangered in 1992 . 
lastly , perhaps best known , is that bald eagles are increasing in wisconsin , where 645 pairs occupied territories in 1997 , up from 358 in 1990 . 
in fact , since eagles are relatively numerous in wisconsin , the state has donated them to other areas from which they have vanished , including to the nation 's capital -- washington , dc . 
i mention these successes because many of the comments made on the floor today cast esa as an unmitigated failure . 
i do n't believe that is the case at all ; and the scientific journal , ecology letters , recently published a study of the status of threatened and endangered species that showed more than half on the list for 5 years or more have either stabilized or are improving . 
that said , i agree with my friend and colleague , congressman john dingell , author of the original esa in 1973 , that this landmark bill could use an update -- that it could be and should be strengthened in ways that cuts bureaucratic red tape , broadens stakeholder participation , and most importantly better facilitates the revival of more threatened and endangered species . 
mr. chairman , the bipartisan substitute does a substantially better job in these areas . 
for instance , it is widely agreed the esa has done a good job in preventing the extinction of many species but it has been less successful in bringing about `` the recovery of listed species to levels where protection under the act is no longer necessary. '' i believe it is crucial the legislation provides for the development of strong , comprehensive recovery plans within a short period of time after a species is listed as threatened or endangered . 
the boehlert substitute , like the base bill , would repeal the current requirement that the secretary designate `` critical habitat '' for endangered fish , wildlife , and plants before formulating a plan for species recovery . 
but it adds crucial language requiring the secretary to identify -- during a 3-year recovery planning process -- lands that are necessary for the conservation of the species -- first on public lands and then , if necessary , on private lands . 
i also agree that private landowners have been required by esa to individually shoulder too much of the burden . 
more than two-thirds of threatened and endangered species reside on private lands where the endangered species act is least effective . 
it is imperative landowners be regarded as part of the solution and given the tools and incentives necessary to engender their help and support . 
i believe we should have at least considered expanding the habitat conservation plan land acquisition program in h.r. 3824 which has proven itself effective in reducing conflicts between the conservation of threatened and endangered species and land development and use . 
that , unfortunately , is not in the base bill . 
instead , h.r. 3824 provides a new , uncapped entitlement program in section 13 that will only plunge our nation 's finances deeper in the red , and then prohibits common-sense steps that could at least provide some protection to the taxpayer . 
for example , under h.r. 3824 the government can be forced to pay out repeated claims for different proposals to use the exact same piece of property . 
these claims do n't even need to be backed up by proof of compliance with state or local land use laws . 
and instead of lessening the number of esa related lawsuits , even cbo has stated this provision is likely to increase the amount of litigation . 
in contrast , the boehlert substitute would establish a land owner incentive program that would operate much like a farm bill conservation program , with 70 percent cost sharing . 
from eqip it adds language that would require the secretary to maximize the conservation benefit for every dollar expended , put federal money where it will do the most good . 
a technical assistance program would be established , and the safe harbor regulations would be codified . 
mr. chairman , i urge my colleagues to support the responsible , bipartisan boehlert substitute that answers the concerns of landowners , states , and sportsmen , while improving the ability to achieve timely recovery of endangered and threatened fish , wildlife , and plants . 
let 's mend it in light of past experience and the demands of modern times , but let 's do it responsibly -- support the substitute .",Nay,0
"mr. chairman , i would respectfully disagree with the minority leader that this bill is not republicans versus democrats . 
this is largely east versus west with western democrats supporting the underlying bill and eastern republicans opposing . 
for me , i would quote from the house republican majority committee on the budget that warned that the underlying legislation `` creates a new entitlement program. '' this spring , moderates of the republican tuesday group and conservatives of the republican study committee worked together to put forward budget reforms to end deficit spending . 
the heart of our reform was a prohibition against new entitlement spending . 
entitlement spending already makes up two-thirds of all federal spending . 
our deficit , because of hurricane katrina and related costs , will top over $ 500 billion this year ; and i do not believe that we can afford a new entitlement program . 
i would urge our chairman to reform the provisions in the bill , to keep the spending within the budget , and make it subject to appropriations . 
the grant portion of this bill that compensates landowners is responsible . 
the mandated spending portion of the bill is not responsible . 
cbo warns that in their score of this bill both costs and litigation will go up under the bill . 
following cbo 's fiscal advice , i would urge adoption of the more fiscally responsible substitute .",Nay,0
"mr. chairman , i thank the gentleman for yielding me this time , and i rise in opposition to the threatening endangered species from recovering act . 
this legislation , as many of us know , will do nothing to improve our ability to help species recover . 
as a matter of fact , this legislation will repeal all endangered species act provisions that protect threatened and endangered plants and wildlife from the harmful impact of pesticides . 
let us focus on this for a moment . 
every schoolchild in america is aware that pesticides are threatening to birds . 
our own national symbol , the bald eagle , is threatened with the provisions of this bill that would repeal the pesticides provisions that currently exist and which help protect endangered species . 
we would not spray pesticides on a bald eagle , would we ? 
and if we would not do that , why would we vote for this bill ? 
pesticides have played a large part in the decline of many species , including the bald eagle . 
the bald eagle is the symbol of our national unity . 
there is something about the endangered species act which represents something even greater than talking about plants and wildlife . 
there is a recognition that plants and wildlife and human beings are all part of the same interconnected process ; that we are interdependent ; that we are all one . 
to act as though plants and wildlife and insects are just here for our use , for our commercialization , for our disposal actually rejects our own humanity . 
there are deeper questions here about who we are as human beings that are reflected in legislation like this . 
i could talk for a while about how this bill is going to provide giveaways to developers at the expense of wildlife and endangered species . 
i could talk about how it is going to require the government to use taxpayer dollars to pay big developers to not violate the endangered species act . 
i could talk about how this threatening endangered species from recovery act would call for a tentative schedule for developing recovery plans for species that are currently protected . 
i could talk about all that , but i want to stress that what we are really doing here in voting for this bill is rejecting the whole idea of interdependence and interconnection ; rejecting the idea of a bald eagle which stands for national unity and that we are all together .",Nay,0
"mr. chairman , i rise today in opposition to the threatened endangered species act , the so-called `` reform '' that will dismantle our nation 's most fundamental wildlife protection law and in support of the bipartisan miller , boehlert , dingell , gilchrest , dicks , saxton , tauscher , kirk substitute . 
i am disappointed at the missed opportunity for the house to strike a real balance in the protection of rare species facing extinction and landowners from future government constraints . 
while i agree that the current endangered species act , esa , needs improvements and updating , the controversial bill before us today does little to improve the current esa . 
among other things , the threatened and endangered species act would remove the federal protection of critical habitats that are necessary for the recovery of a species . 
i also find it extremely disturbing that my colleagues are so intent on establishing an entirely new entitlement program to pay landowners for compliance at the taxpayers ' expense at the same time they are working so hard to privatize entitlement programs like medicare and social security . 
i believe there is more we can do to support the goals of the esa . 
that is why i support the bipartisan substitute amendment offered by representative george miller and representative sherwood boehlert . 
this compromise amendment would proactively conserve species using both real science standards and conservation incentives for landowners . 
this amendment maintains several provisions in the underlying bill , but would , among other things , take a more comprehensive approach to recovery plans and create an advisory board to provide scientific advice to the interior department about applying the best science when enforcing endangered species law . 
it took decades for many of our nation 's species to reach the point of extinction . 
it is unrealistic to propose that there will be a quick fix to the recovery of animals and plants facing decline . 
for over 30 years , the esa has been a work in progress . 
now is not the time to turn back the clock on wildlife protection . 
environmental preservation is about self-preservation and about the land we are leaving our children . 
as members of congress , as responsible citizens , i urge my colleagues to join me in supporting real reforms to the esa by supporting the bipartisan substitute amendment and rejecting the underlying bill .",Nay,0
"mr. chairman , i thank the gentleman for yielding me this time . 
mr. chairman , i rise in support of the boehlert-miller substitute and against the underlying bill . 
a major factor forcing threatened and endangered species towards extinction is the loss and deterioration of habitat necessary for survival . 
we can not expect a species to recover without first ensuring that it has the habitat in which to do so . 
the majority has just presented us with this manager 's amendment to the underlying bill that would delete not only the protections and enforceability afforded under the designation of critical habitat but also the broader habitat protection provided by the jeopardy definition . 
we have arrived at a situation where the underlying bill will offer no enforceable protection for the habitat that endangered species need to survive , but will only create a blizzard of unenforceable bureaucratic paperwork which , in the words of shakespeare , would be `` full of sound and fury but signifying nothing. '' the boehlert-miller substitute would retain the enforceable protections for habitat provided under a strong jeopardy definition and i urge its adoption .",Nay,0
"mr. speaker , i thank the gentleman from washington for yielding me the customary 30 minutes , and i yield myself such time as may consume .",Nay,0
